821,4,1,,1,2,1,,4,2,1,4,4,4,1,2,1,1,1,1,1,2,1,1,4,2,1,1,4,3,2,4,3,1,1,4,4,1,1,1,5,4,1,5,4,3,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,1,1,1,3,3,3,2,4,4,5,1,2,4,4,5,5,5,5,5,1,1,1,3,2,5,2,4,3,3,3,3,2,1,1,1,2,1,1,3,1,2,5,5,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,1,4,3,2,4,4,4,2,2,3,2,2,1,2,2,1,3,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,4,3,4,,,1,1,1,2,1,1,1,1,6,6,1,3,2,1,3,3,3,3
919,3,1,,4,2,1,,1,1,2,3,4,5,1,5,5,1,4,4,1,5,4,4,5,4,1,3,4,3,4,4,3,1,1,1,3,1,1,4,5,5,1,5,3,5,3,1,4,3,1,1,1,1,1,2,1,1,3,1,2,3,5,2,3,2,1,2,1,1,3,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,1,1,1,1,5,5,5,5,2,4,4,1,2,1,5,5,5,5,5,5,4,4,4,5,6,6,4,3,5,3,2,6,5,1,1,1,1,1,1,5,5,4,6,6,1,5,1,2,1,2,1,1,2,1,4,2,2,1,5,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,5,5,6,4,1,3,3,1,,,6,3,1,1,1,1,1,1,6,6,1,3,1,1,1,1,3,3
518,3,2,,3,2,1,,3,2,1,5,4,1,2,4,4,3,1,1,4,3,1,1,4,4,1,2,2,2,4,5,4,2,1,1,2,1,1,3,4,4,3,3,4,4,4,2,4,2,3,1,1,2,2,3,2,4,2,1,3,3,2,4,1,1,2,3,2,1,1,2,2,1,1,1,1,5,4,2,2,2,4,3,2,3,1,3,3,3,2,4,3,3,2,3,1,1,5,4,5,4,4,4,5,5,2,5,4,4,5,4,4,4,1,2,1,1,1,5,2,3,2,1,1,1,4,2,1,2,2,2,1,1,2,1,1,2,4,4,2,2,1,1,1,1,3,1,1,2,1,3,3,2,3,3,2,3,2,4,2,2,3,1,1,1,2,1,2,1,1,2,1,3,1,1,3,2,1,1,2,1,1,1,1,3,2,4,3,3,3,2,4,2,3,,,1,1,3,1,1,1,1,1,6,6,3,3,1,1,4,6,4,3
860,6,2,,1,2,1,,1,4,6,4,5,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,4,1,1,1,1,1,1,4,5,5,1,5,5,5,5,2,1,1,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,1,1,1,4,1,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,5,6,1,4,1,2,2,1,5,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,5,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,6,6,1,1,1,1,2,3,3,3
1123,2,2,,1,3,1,,1,3,2,5,5,3,3,5,5,5,1,1,1,5,1,1,1,1,1,1,1,1,3,3,5,1,2,4,4,1,1,5,5,5,1,5,5,5,5,1,1,1,1,1,2,1,1,3,3,4,1,1,3,4,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,4,4,3,2,5,5,5,5,5,2,1,4,4,5,4,5,2,1,4,1,1,6,1,3,5,4,1,5,1,1,1,1,1,1,3,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,6,1,1,,1,1,1,1,1,1,1,6,1,1,2,1,,,1,1,2,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1
650,2,2,,1,3,1,,3,2,1,1,5,3,4,3,4,4,5,3,2,2,4,1,4,5,1,5,5,2,4,2,3,3,5,4,2,2,1,3,4,5,1,2,4,2,2,1,2,1,1,2,3,5,1,5,2,5,2,2,2,1,3,3,4,4,3,2,5,3,2,5,3,4,4,2,2,4,1,4,4,2,4,1,5,2,3,2,3,2,5,2,1,3,4,1,3,3,5,1,4,2,2,4,3,1,2,1,5,2,1,2,5,4,5,1,1,2,2,2,2,4,3,6,2,5,1,3,5,2,6,1,1,1,4,1,5,2,1,2,1,1,6,5,5,1,4,1,3,2,5,2,2,2,6,3,3,3,4,5,5,6,2,3,5,3,5,6,6,3,1,1,6,4,2,4,5,3,1,3,2,6,2,5,2,4,6,2,1,4,1,1,4,5,5,,,4,1,2,4,4,3,1,3,6,4,3,6,1,2,6,1,2,6
569,2,1,,1,4,3,,1,1,2,4,4,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,2,1,4,3,5,1,4,5,5,1,1,4,5,5,1,4,4,5,5,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,5,5,5,2,5,5,5,5,3,5,1,1,1,1,1,5,1,3,4,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,2,1,2,1,2,3,4,3,1,2,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,4,1,3,1,1,1,1,1,1,1,3,1,5,1,3,3,2,4,,,1,1,1,1,1,1,1,3,6,6,1,1,1,1,1,1,1,1
402,2,2,,1,4,1,,3,1,1,3,3,2,1,3,3,3,2,2,2,3,3,3,2,2,2,2,4,3,2,4,4,1,2,3,4,1,1,2,4,4,2,4,3,4,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,2,2,3,2,2,3,3,2,2,2,2,2,1,2,3,2,3,3,3,3,2,3,3,2,4,2,3,3,3,2,3,3,4,2,2,2,2,4,2,2,2,4,4,4,3,3,4,4,4,4,2,2,4,3,2,4,4,5,6,4,3,6,5,4,6,1,1,1,2,4,3,2,2,2,2,5,5,3,3,3,2,2,3,2,1,2,1,4,4,1,6,5,4,2,5,1,4,5,6,2,3,2,2,1,1,2,1,2,2,2,2,3,1,1,2,2,3,1,5,4,4,2,1,1,1,2,1,2,1,1,2,2,2,3,,,1,1,1,1,1,1,3,3,6,6,1,1,1,2,4,1,3,2
2877,2,1,,2,1,1,,1,1,4,5,5,1,1,5,5,1,1,1,1,4,1,1,1,1,1,1,4,3,3,2,5,1,1,5,5,1,1,5,5,5,1,5,5,5,4,5,1,1,4,1,1,1,1,5,1,3,5,1,4,3,1,3,1,3,1,1,1,1,1,5,5,1,1,3,3,5,1,3,3,4,4,,1,1,1,5,1,4,1,1,5,3,1,1,1,1,5,3,1,1,5,5,1,1,5,5,5,4,5,5,1,3,1,1,5,2,1,6,4,2,4,1,4,1,3,1,1,1,1,1,6,4,1,1,1,1,3,2,1,5,3,1,1,2,1,1,1,1,1,1,6,2,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,2,2,1,6,6,1,1,1,1,3,1,1,1
2066,3,1,,4,1,1,,2,1,1,4,5,1,1,4,1,1,5,4,1,5,2,1,4,2,1,4,5,5,5,5,5,3,5,5,5,1,1,4,5,3,1,4,2,4,4,1,4,1,4,1,4,3,1,3,1,3,2,1,2,4,1,2,1,4,2,4,1,1,1,1,1,1,1,3,1,2,5,2,2,1,2,2,3,2,3,3,2,3,2,3,4,4,1,1,2,1,1,1,1,1,5,4,5,4,1,4,4,5,5,5,2,5,4,1,3,6,6,6,6,4,6,6,6,6,6,5,5,6,5,6,6,6,6,5,5,6,2,5,3,2,3,3,4,2,3,2,5,3,2,4,5,4,3,4,3,4,4,4,3,6,2,2,4,1,2,2,4,2,2,2,2,3,3,1,4,2,3,6,4,4,4,6,4,5,5,3,4,3,3,4,5,5,3,,,4,1,3,3,1,3,4,4,6,6,3,4,1,4,3,4,4,3
581,4,2,,1,1,1,,1,4,4,4,3,1,1,3,4,1,1,1,2,3,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,4,3,4,2,1,2,1,2,2,3,2,1,2,1,1,2,1,2,2,4,2,1,3,4,3,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,3,3,3,4,4,4,4,4,3,5,4,2,1,4,2,5,5,5,5,5,4,5,3,1,4,4,5,5,3,5,5,1,1,2,1,3,5,1,2,3,4,3,3,2,1,2,1,1,1,1,2,1,1,6,6,3,6,5,4,4,4,5,5,4,3,5,3,4,5,6,5,6,5,4,5,5,6,4,5,4,3,6,2,2,5,5,4,4,5,4,6,6,5,4,5,5,6,5,6,5,5,4,4,6,4,5,5,5,6,5,5,5,,,1,1,1,1,1,2,1,1,6,6,1,3,1,3,3,3,4,3
680,2,2,,1,4,3,,2,3,1,4,4,1,1,5,5,2,1,1,1,2,1,2,1,2,1,1,2,3,4,2,2,1,2,4,4,1,1,3,5,4,1,5,2,4,4,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,4,1,2,4,2,4,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,3,1,2,1,2,2,1,2,1,2,2,1,1,3,1,4,2,2,1,5,5,5,4,2,4,4,4,5,4,2,4,1,1,1,1,1,5,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,5,5,1,4,1,1,2,1,3,1,1,1,1,1,2,1,4,3,5,1,1,1,5,1,1,2,1,1,4,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,1,1
884,2,1,,1,1,1,,4,1,1,4,3,1,1,3,2,1,4,2,2,5,2,4,4,4,2,3,4,3,4,2,5,1,4,5,4,1,1,3,5,4,2,5,3,3,3,2,4,2,4,1,4,1,2,1,1,1,4,3,2,2,4,1,1,1,3,3,1,1,1,1,1,1,1,2,1,3,2,2,2,2,1,2,1,2,1,1,2,2,3,1,4,2,2,1,2,2,1,1,1,1,5,3,4,2,1,5,5,4,4,5,2,5,2,3,3,2,5,6,4,5,4,4,4,6,5,2,3,4,5,5,4,5,4,4,5,6,2,4,3,3,4,3,2,3,3,2,3,4,2,3,6,2,4,5,4,5,4,4,3,4,3,2,2,1,1,3,1,1,3,3,2,4,2,2,2,2,3,6,5,4,5,6,5,4,6,5,5,6,5,4,5,5,5,,,3,2,1,2,1,1,3,3,6,6,1,3,3,1,3,2,4,3
1363,6,2,,1,4,1,,1,4,6,5,3,1,2,5,5,2,2,2,2,2,1,1,4,4,2,3,3,2,3,3,4,4,2,4,4,3,1,5,5,5,2,5,4,5,5,3,4,4,2,2,2,1,1,1,3,3,2,3,4,5,2,2,1,2,3,2,1,1,3,1,1,1,2,1,2,4,3,4,4,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,2,2,2,4,3,4,3,2,4,5,5,4,1,4,4,1,1,1,1,1,5,1,2,2,2,1,2,1,1,1,1,2,1,1,1,3,1,5,5,3,3,1,3,4,2,2,1,1,1,2,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,3,2,3,,,3,1,1,1,1,1,1,1,6,6,3,3,1,2,2,3,1,2
687,2,2,,2,4,1,,2,1,1,4,5,1,1,2,4,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,5,5,2,4,4,2,2,4,1,2,2,1,4,2,2,2,1,2,2,2,1,4,2,2,1,4,1,4,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,4,4,4,2,3,2,2,2,2,2,2,5,5,5,4,4,4,4,4,5,4,4,5,5,5,5,5,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,2,3,3,3,4,2,2,2,3,3,2,3,3,4,4,4,2,4,5,5,1,1,1,2,2,1,1,3,2,2,2,2,4,2,3,2,2,5,2,2,2,3,1,1,2,2,3,2,2,2,1,3,1,3,2,,,3,1,1,1,1,1,4,4,6,6,1,6,1,3,3,3,6,6
1428,4,2,,1,4,1,,3,2,1,3,5,1,2,4,5,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3,1,1,1,2,1,1,4,5,4,1,3,4,4,4,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,1,1,3,2,1,1,1,1,1,5,4,4,3,5,4,5,2,4,2,5,4,4,5,5,5,1,1,1,1,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,1,2,1,2,2,1,1,1,2,1,3,1,1,2,1,1,2,1,1,2,2,3,4,5,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,5,1,1,2,1,1,1,1,3,1,3,3,3,3,3,3,,,1,1,1,1,1,1,1,1,6,6,1,1,1,1,2,3,3,1
807,2,1,,4,4,1,,3,2,1,1,4,1,1,2,5,4,1,1,1,5,1,1,4,1,1,1,4,1,3,4,5,1,1,2,5,1,1,2,3,3,3,4,5,2,2,2,5,1,1,1,1,2,5,1,1,2,1,1,3,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,1,5,1,1,1,5,3,5,1,1,5,5,5,5,5,3,5,2,1,1,1,4,5,2,2,4,4,3,3,1,1,1,1,1,1,1,1,1,1,5,6,1,4,2,2,2,2,4,1,2,2,3,3,2,1,1,1,3,2,1,2,2,2,3,6,1,1,3,1,1,1,1,3,1,2,2,2,3,2,1,3,2,6,4,5,3,4,3,3,4,3,3,3,3,3,3,3,4,,,1,1,1,1,1,1,1,1,6,2,3,3,3,3,3,4,6,3
792,2,1,,3,4,1,,3,3,1,5,4,1,1,5,5,1,5,5,4,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,1,5,5,5,5,4,5,5,4,4,1,1,1,1,5,1,2,5,5,5,1,5,1,1,4,1,1,2,5,1,1,1,5,5,5,5,5,5,5,5,5,1,1,5,1,5,1,5,1,1,5,1,1,1,1,1,5,1,1,1,5,5,5,1,5,5,5,2,4,1,1,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,6,6,1,6,6,1,1,1,6,6,1,6,1,1,1,1,1,1,6,1,2,1,6,6,1,5,1,1,6,6,5,6,1,1,1,1,1,1,1,1,2,6,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,,,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,1,3,6
1787,4,2,,1,3,1,,1,4,1,3,4,2,3,3,4,2,1,1,1,1,1,2,2,2,2,1,3,1,2,2,3,1,1,2,3,3,1,3,4,4,1,4,4,4,3,1,1,2,1,1,1,3,1,2,1,2,1,2,3,4,2,1,2,3,1,3,1,2,1,1,1,1,1,1,2,3,2,2,2,3,2,2,1,2,2,1,2,2,2,3,4,2,1,2,2,3,4,5,5,4,5,4,5,4,3,4,4,3,4,4,4,4,1,1,2,2,2,3,1,2,3,1,1,4,2,1,1,2,2,2,2,3,1,1,4,4,2,5,3,3,2,1,2,1,3,2,3,2,2,3,3,2,5,3,4,4,4,4,3,3,2,2,3,1,2,2,4,3,2,3,3,2,4,3,3,4,3,5,3,3,1,2,2,4,4,2,3,2,3,3,3,3,2,,,1,1,1,1,1,1,1,1,6,6,1,1,1,3,1,1,3,3
748,5,2,,4,2,3,5,1,5,1,5,5,1,1,5,5,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,1,5,5,5,5,3,5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,3,3,2,2,3,2,1,2,1,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,6,5,5,3,3,5,3,4,3,2,2,3,4,4,3,4,,,1,1,1,1,1,1,1,1,6,6,3,2,3,2,3,3,3,3
822,2,1,,1,4,1,,3,2,1,3,4,1,1,5,3,1,2,2,1,5,1,3,4,2,3,3,4,3,4,5,5,3,4,5,4,1,1,4,5,5,5,5,4,3,4,3,1,3,1,2,1,2,3,3,2,2,2,4,4,1,2,4,4,2,3,2,2,1,2,1,2,1,3,4,3,5,5,4,4,5,4,1,1,1,1,1,3,3,1,2,2,2,2,1,2,1,2,3,2,2,4,3,3,3,5,4,4,5,5,2,2,3,5,3,4,5,5,6,6,4,5,5,5,6,6,4,6,6,6,5,6,6,5,6,6,6,6,6,5,5,5,5,5,3,5,4,4,4,6,6,3,3,5,5,4,4,4,5,6,6,1,5,4,5,4,4,4,6,6,4,4,5,4,4,5,5,5,6,6,6,5,5,4,6,5,5,6,5,5,6,5,5,6,,,3,1,2,2,1,2,3,3,6,6,1,3,1,3,3,3,3,3
852,2,1,,4,5,1,,3,1,1,4,5,1,1,5,4,1,3,3,2,4,1,1,4,3,2,2,4,4,4,4,5,3,3,3,3,1,1,4,5,5,2,5,4,5,5,3,5,3,3,2,3,3,2,3,2,2,2,2,3,2,1,2,2,2,1,2,2,2,1,2,2,1,1,4,3,3,4,3,3,3,3,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,3,4,3,3,4,3,3,2,1,4,4,4,4,5,4,4,4,2,5,2,2,6,2,5,5,3,5,5,2,1,2,3,3,2,2,3,2,2,6,6,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,3,3,1,1,1,2,1,3,6,3,3,3,3,1,3,3,3,3
1316,3,1,,1,4,1,,4,2,1,4,5,1,1,4,5,1,1,2,1,4,1,1,1,1,1,1,4,4,5,5,4,1,3,5,5,1,1,5,4,4,2,4,5,4,4,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,4,5,3,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,5,5,5,2,2,4,5,3,3,3,5,5,1,1,1,1,3,6,1,3,4,6,3,6,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,3,1,3,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,4,1,1,1,1,2,1,2,2,2,2,2,2,2,1,4,3,5,3,1,3,2,3,3,3,2,3,3,4,3,4,,,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1
943,3,1,,3,4,1,,3,2,1,4,4,4,2,4,2,2,1,3,2,4,2,4,4,2,3,2,4,2,2,4,4,2,1,2,4,1,2,4,4,2,3,4,4,4,4,2,3,2,,1,4,3,2,4,2,4,2,2,3,2,2,4,2,2,2,2,2,3,1,4,2,1,2,4,2,4,4,4,2,2,4,3,2,2,2,2,2,4,3,4,4,4,2,4,2,2,2,2,2,2,4,2,4,4,2,5,4,4,4,2,4,5,1,2,1,2,1,6,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,4,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,3,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,,,2,2,1,1,1,1,2,1,6,6,1,2,1,1,2,1,2,1
686,4,1,,1,4,1,,3,2,1,1,4,1,1,4,5,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,4,1,1,5,5,1,1,1,5,1,2,5,5,4,5,4,5,4,2,2,4,2,2,2,2,4,2,2,3,4,1,4,1,2,2,2,1,1,1,1,1,1,2,4,2,2,2,2,2,2,1,4,1,4,1,4,2,4,2,2,2,5,1,3,1,3,5,2,1,1,2,1,1,2,1,5,4,5,5,1,5,2,1,1,1,1,4,5,2,2,4,1,3,4,2,1,1,2,1,2,1,2,2,1,4,6,3,4,5,2,3,3,5,4,4,3,4,2,4,5,3,2,4,5,1,3,4,6,6,1,2,1,2,1,1,2,2,2,1,1,1,4,2,3,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,4,1,3,3,,,1,1,1,1,1,1,1,1,6,6,4,3,1,3,3,1,2,3
605,3,1,,1,2,1,,3,2,3,3,3,1,2,3,4,3,2,2,2,4,2,3,4,3,2,2,2,3,4,3,3,2,4,4,3,1,1,3,3,3,3,4,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,2,3,4,3,1,2,2,3,2,3,3,3,3,2,2,2,2,2,3,3,3,2,3,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,4,3,3,3,1,2,1,2,2,5,2,3,2,2,2,3,2,1,1,2,2,1,1,2,2,2,3,3,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,,,1,1,1,1,,1,1,2,6,6,1,1,1,1,2,1,3,2
543,6,2,,1,1,1,,2,5,6,5,1,2,1,5,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,6,1,3,1,1,1,1,1,1,1,1,3,4,2,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,6,6,1,3,1,1,1,1,1,1
663,5,1,,1,5,1,,5,2,1,4,1,1,1,4,2,1,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,2,5,5,1,1,2,4,4,2,4,4,4,4,1,5,2,4,2,2,4,2,2,3,4,2,2,2,4,4,4,1,2,5,2,1,1,2,2,2,1,2,5,3,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1,1,1,4,4,4,4,1,3,4,5,4,5,2,4,5,4,5,5,6,6,4,3,5,5,5,6,3,2,2,3,3,4,4,4,3,4,4,6,2,5,5,4,3,3,6,5,4,3,5,3,2,6,4,3,3,6,3,5,5,5,4,5,4,3,5,1,2,1,2,4,2,2,3,2,3,6,3,5,2,6,3,2,4,4,2,2,2,2,2,2,1,2,3,2,4,,,6,1,4,6,4,6,3,3,6,6,3,4,6,4,2,3,4,6
1794,3,2,,1,4,1,,3,4,1,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,4,2,4,3,5,1,2,2,2,1,1,3,4,2,2,4,4,2,3,1,5,3,2,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,2,1,2,2,3,2,2,2,1,4,2,3,1,2,4,4,4,4,4,4,3,2,2,3,4,4,4,4,5,5,4,4,1,4,4,4,4,4,5,4,2,2,3,2,4,5,2,3,4,3,3,4,3,2,2,3,3,3,2,3,2,2,5,6,2,4,5,4,4,3,4,3,2,2,5,3,3,4,4,1,4,5,2,4,5,5,3,3,2,3,3,1,2,3,3,3,2,4,4,4,5,4,3,5,4,3,2,3,5,3,3,3,3,3,3,2,4,3,4,4,4,,,2,1,1,1,1,1,3,2,6,6,3,3,2,2,3,3,4,3
640,3,1,,1,2,1,,2,2,3,4,5,1,1,5,5,1,3,3,1,5,3,4,3,2,1,1,4,3,1,3,4,1,3,4,5,1,1,4,4,3,3,5,4,5,5,2,1,1,1,1,1,3,3,1,1,1,3,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,3,3,3,2,2,4,5,4,4,2,3,2,2,1,1,4,5,5,5,2,4,4,4,4,3,1,2,4,5,2,4,5,2,4,4,6,1,5,1,3,1,1,5,2,1,1,1,1,1,2,,1,2,1,1,1,3,1,2,3,3,2,6,1,1,5,1,1,1,1,1,1,1,2,1,1,1,6,1,5,2,1,1,1,2,1,3,1,2,1,3,2,2,,,4,1,1,1,1,1,1,1,6,6,1,1,1,1,3,1,1,1
1790,2,2,,2,4,1,,3,1,1,1,2,1,2,4,2,1,2,3,2,4,2,3,2,2,1,3,3,3,4,4,5,1,3,3,3,1,1,4,5,2,1,5,2,2,4,3,4,4,2,3,2,2,1,2,2,3,1,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,3,3,4,3,4,3,4,4,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,4,3,3,5,5,4,4,1,4,4,4,4,2,3,3,3,3,3,3,4,4,3,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,2,3,3,3,3,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,4,4,4,3,4,4,4,3,3,3,2,4,4,3,4,,,3,3,3,1,1,3,3,3,6,6,2,2,3,3,2,2,2,2
705,3,1,,1,6,1,,2,4,1,2,2,1,1,4,4,4,2,1,1,4,1,2,1,2,2,1,4,4,4,4,4,1,4,4,5,1,1,2,4,4,2,4,5,4,4,2,4,2,2,2,2,2,2,2,4,4,2,4,4,5,2,4,4,2,2,2,2,1,2,2,1,2,2,4,2,4,4,4,4,4,2,2,4,2,2,2,4,2,2,2,4,2,2,2,2,2,4,2,2,2,4,4,5,4,2,2,4,4,4,1,4,4,3,2,4,3,5,6,3,3,4,4,4,4,3,3,2,4,4,3,3,5,4,3,3,4,3,4,4,3,4,2,5,2,3,2,4,4,3,3,3,2,2,3,4,3,4,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,1,3,3,3,4,5,5,6,4,3,4,4,4,5,3,4,4,4,4,4,,,6,1,1,1,3,1,2,3,6,6,1,3,3,3,4,3,4,4
